10000,0.00266504,0.0292682,0.0266032
10000,0.00254512,0.020829,0.0182839
10000,0.00292301,0.0213723,0.0184493
10000,0.00278616,0.0211307,0.0183445
10000,0.00262308,0.020962,0.0183389
10000,0.0026381,0.020766,0.0181279
10000,0.00270891,0.0209713,0.0182624
10000,0.00269198,0.0207957,0.0181037
10000,0.0027051,0.021013,0.0183079
10000,0.00263095,0.020935,0.0183041
20000,0.00490403,0.0387073,0.0338033
20000,0.0047729,0.037575,0.0328021
20000,0.00474215,0.038226,0.0334839
20000,0.00480604,0.038631,0.033825
20000,0.00493789,0.038641,0.0337031
20000,0.00496101,0.038659,0.033698
20000,0.00508714,0.038715,0.0336279
20000,0.00500393,0.038373,0.0333691
20000,0.00482988,0.038349,0.0335191
20000,0.004812,0.038144,0.033332
30000,0.00693893,0.0554773,0.0485384
30000,0.00713611,0.055882,0.0487459
30000,0.00692892,0.055773,0.0488441
30000,0.007128,0.05599,0.048862
30000,0.00700808,0.055769,0.0487609
30000,0.00698495,0.055683,0.0486981
30000,0.00721097,0.056217,0.049006
30000,0.00686288,0.05583,0.0489671
30000,0.00709891,0.05619,0.0490911
30000,0.00688601,0.055358,0.048472
40000,0.00921512,0.0729953,0.0637802
40000,0.00925183,0.073555,0.0643032
40000,0.00931096,0.073137,0.063826
40000,0.00928593,0.073276,0.0639901
40000,0.00936604,0.073731,0.064365
40000,0.0093739,0.073477,0.0641031
40000,0.00929284,0.072909,0.0636162
40000,0.0092361,0.073005,0.0637689
40000,0.00934982,0.073467,0.0641172
40000,0.00920606,0.073146,0.0639399
50000,0.0118918,0.0907051,0.0788133
50000,0.0117781,0.090855,0.0790769
50000,0.0118921,0.090811,0.0789189
50000,0.01177,0.090551,0.078781
50000,0.0117869,0.090739,0.0789521
50000,0.0117331,0.090749,0.0790159
50000,0.0117731,0.09101,0.0792369
50000,0.011728,0.090896,0.079168
50000,0.0117519,0.090673,0.0789211
50000,0.0119102,0.090629,0.0787188
