10000,0.00263309,0.0166239,0.0139908
10000,0.00260711,0.008432,0.00582489
10000,0.00262117,0.008198,0.00557683
10000,0.00259995,0.008245,0.00564505
10000,0.00270796,0.008465,0.00575704
10000,0.00272489,0.008718,0.00599311
10000,0.00264883,0.007529,0.00488017
10000,0.00254607,0.007214,0.00466793
10000,0.00262904,0.008414,0.00578496
10000,0.00265598,0.00859,0.00593402
20000,0.0049181,0.0137239,0.00880583
20000,0.00478506,0.013471,0.00868594
20000,0.00489306,0.013259,0.00836594
20000,0.00488615,0.013683,0.00879685
20000,0.00477314,0.013222,0.00844886
20000,0.00489998,0.013575,0.00867502
20000,0.00495005,0.013328,0.00837795
20000,0.00481486,0.013163,0.00834814
20000,0.00482917,0.013284,0.00845483
20000,0.00491309,0.013194,0.00828091
30000,0.00698709,0.0179089,0.0109218
30000,0.00694013,0.018278,0.0113379
30000,0.00705218,0.018493,0.0114408
30000,0.00706387,0.018519,0.0114551
30000,0.00718188,0.018069,0.0108871
30000,0.00698209,0.018157,0.0111749
30000,0.00701594,0.018438,0.0114221
30000,0.00694299,0.018539,0.011596
30000,0.00711584,0.018455,0.0113392
30000,0.00710511,0.018235,0.0111299
40000,0.00923014,0.0232399,0.0140098
40000,0.0092442,0.022924,0.0136798
40000,0.00938416,0.023429,0.0140448
40000,0.0091579,0.023158,0.0140001
40000,0.00922084,0.02378,0.0145592
40000,0.00915098,0.023347,0.014196
40000,0.00922012,0.023019,0.0137989
40000,0.0091579,0.023028,0.0138701
40000,0.00921893,0.02348,0.0142611
40000,0.00925303,0.023365,0.014112
50000,0.0116749,0.0283088,0.0166339
50000,0.0117428,0.02863,0.0168872
50000,0.0118849,0.028611,0.0167261
50000,0.0116549,0.028274,0.0166191
50000,0.011765,0.028753,0.016988
50000,0.011781,0.028488,0.016707
50000,0.011838,0.028796,0.016958
50000,0.011718,0.028676,0.016958
50000,0.011771,0.028391,0.01662
50000,0.0117848,0.028334,0.0165492
