0.0261211,1.81341
0.105657,3.07988
0.205298,2.69939
0.305017,3.22073
0.404902,2.83537
0.507012,2.72256
0.604612,2.64146
0.706801,2.57439
0.808093,2.85732
0.907993,3.38963
1.00566,3.0872
1.1061,2.69329
1.20584,3.14024
1.30595,2.93293
1.40691,2.47378
1.50491,2.1128
1.60758,2.73049
1.7077,2.75732
1.80805,2.88415
1.90758,2.79329
2.00573,2.65061
2.1081,2.70915
2.20751,2.77317
2.30563,2.67622
2.4075,2.83232
2.50556,2.79512
2.61321,2.89451
2.70491,2.45244
2.8077,2.82256
2.90741,2.79939
3.00716,3.32866
3.10524,3.07317
3.20623,2.71159
3.3058,2.68963
3.40695,3.2
3.5043,2.88841
3.60588,3.225
3.70569,2.86707
3.80505,2.89634
3.90801,2.83232
4.00516,2.85305
4.10683,2.87439
4.20493,2.12805
4.3079,2.65061
4.40809,2.83598
4.50562,2.91037
4.60741,2.86341
4.70503,2.84451
4.80585,3.16768
4.90787,2.84146
5.00574,2.60061
5.10731,3.44146
5.2057,2.59878
5.30649,3.17073
5.40809,2.64329
5.50759,2.68537
5.60652,2.9872
5.70506,3.12683
5.80757,2.81829
5.90734,2.86524
6.00801,2.88049
6.11357,2.8122
6.20501,3.02683
6.30819,2.82439
6.40641,2.84329
6.50592,3.22073
6.60687,2.81829
6.70498,3.00122
6.80746,2.87439
6.90774,2.86341
7.00534,3.13902
7.10894,3.15427
7.20587,3.075
7.30561,2.67073
7.4075,2.74817
7.50615,3.25488
7.60496,2.81646
7.7075,2.58841
7.80757,2.84146
7.90644,3.1
8.005,3.01098
8.11411,3.07378
8.2053,2.51646
8.30703,2.67866
8.40829,2.86524
8.50781,2.89207
8.60505,2.43476
8.70502,2.66463
8.80505,2.44268
8.90506,2.41585
9.00753,2.85305
9.108,2.89634
9.20574,3.07805
9.30649,2.62561
9.40803,2.85915
9.50574,3.19512
9.60539,2.54573
9.70767,2.66829
9.80583,3.24817
9.90565,2.89207
10.007,2.54939
10.1054,2.89146
10.2075,2.62134
10.3078,2.9
10.4078,2.84756
10.506,3.05732
10.6073,2.74634
10.7058,3.19695
10.8059,3.24878
10.9082,2.89146
11.0068,2.58049
11.1081,2.87317
11.2058,2.82439
11.3063,3.20488
11.4075,2.8122
11.5074,2.85305
11.6079,2.60976
11.7075,2.65854
11.8073,2.89817
11.9057,2.89634
12.0056,3.06829
12.1069,3.0378
12.2058,3.15976
12.3052,3.04695
12.407,2.92317
12.5059,3.15793
12.6077,2.60061
12.7074,2.74207
12.8074,2.82622
12.9058,3.02988
13.0079,2.70732
13.1081,2.85732
13.2073,3.11585
13.3051,3.13171
13.4081,2.83415
13.5076,2.84756
13.6058,2.80244
13.7059,2.56341
13.8063,3.02622
13.9058,2.89024
14.0081,2.7811
14.1051,2.80244
14.2074,2.60549
14.3057,2.56646
14.4075,2.93293
14.507,3.29695
14.604,3.00183
14.7064,2.99085
14.8056,3.14024
14.9075,2.87134
15.0049,2.42195
15.1075,2.88415
15.217,3.09512
15.3052,3.14512
15.4064,2.85549
15.5081,2.87805
15.6079,2.60244
15.7059,2.50244
15.8056,3.07622
15.9057,2.86829
16.0057,2.49634
16.1081,2.9061
16.2055,2.77561
16.3056,2.55976
16.4074,2.00305
16.5052,2.63354
16.6074,2.65854
16.7058,3.18415
16.806,3.2122
16.9067,2.85305
17.0051,3.1189
17.1081,2.875
17.2049,2.31098
17.3063,2.52866
17.4056,3.27683
17.508,2.85549
17.6057,2.61951
17.7079,2.79756
17.805,2.76951
17.9061,2.30976
18.0058,2.95732
18.1056,2.91524
18.2075,2.74207
18.306,3.01098
18.407,2.84512
18.5077,2.61524
18.6078,2.67256
18.7062,3.28293
18.805,2.51037
18.9054,2.73232
19.0052,2.92317
19.1056,3.05122
19.2063,2.71341
19.305,2.90915
19.4088,2.42195
19.5071,2.88354
19.6077,2.82805
19.7092,3.42988
19.8055,2.46159
19.9059,2.78902
20.0076,2.84329
20.1075,2.7561
20.2052,2.81829
20.3068,2.97195
20.4057,3.01524
20.5057,2.91707
20.6077,2.87195
20.7055,2.89939
20.8072,2.88841
20.9077,2.72622
21.0072,2.79146
21.1069,3.22805
21.205,3.13171
21.3074,3.40488
21.4058,3.18415
21.5054,2.64817
21.6056,3.03537
21.7061,2.89024
21.8052,2.6872
21.9055,3.01707
22.0055,3.28415
22.1062,2.92317
22.2069,2.58476
22.3114,3.4
22.4057,3.01098
22.5075,2.83902
22.605,2.6872
22.707,2.82622
22.8076,2.9122
22.9056,2.56646
23.0052,2.94146
23.1065,2.22988
23.2059,2.62378
23.3079,3.12012
23.4057,2.61341
23.5061,3.25183
23.6057,2.87622
23.7059,3.0622
23.8071,2.84756
23.9057,2.9061
24.0058,3.17317
24.1075,2.88598
24.205,2.88598
24.3058,3.17683
24.4085,3.48049
24.5063,3.32805
24.6055,3.1311
24.7057,2.95732
24.8058,2.93293
24.9058,2.84329
25.0072,2.95488
25.1042,2.86707
25.2072,2.77561
25.3073,2.12683
25.405,2.60061
25.5058,2.88415
25.6058,3.09512
25.7065,2.89024
25.8054,2.72439
25.9061,2.99024
26.0056,2.88841
26.1052,2.82744
26.2053,2.59268
26.3054,2.46951
26.4057,3.00732
26.5058,2.82622
26.6057,2.85549
26.7075,2.70915
26.8076,2.88841
26.9052,2.87134
27.0056,2.54146
27.1077,2.82805
27.2058,2.59024
27.3081,2.73415
27.413,2.79329
